Date,MSFT,LMT
2022-02-09,300.412942724433,352.551399018803
2022-02-10,291.889288972122,344.410923414146
2022-02-11,284.803941458876,354.025799100876
2022-02-14,284.765329210848,345.787030157414
2022-02-15,290.045554128757,341.542545072659
2022-02-16,289.707696958507,345.724479850902
2022-02-17,281.224436516684,347.395466610584
2022-02-18,278.515983924083,345.331306495682
2022-02-22,278.312849979638,345.09897678578
2022-02-23,271.106431474326,347.511631465536
2022-02-24,284.958231876483,353.596882713363
2022-02-25,287.589300109295,365.91035733819
2022-02-28,289.020910765383,390.135197474551
2022-03-01,285.306461495531,410.649222035165
2022-03-02,290.375137061684,404.704561695592
2022-03-03,286.244746857968,402.743992930045
2022-03-04,280.382881603983,412.034210979634
2022-03-07,269.790897357921,419.228958743112
2022-03-08,266.830945596007,403.796224790453
2022-03-09,279.067347487577,403.553402053436
2022-03-10,276.252491400267,399.632264522341
2022-03-11,270.912970574855,394.847757259628
2022-03-14,267.401655249448,399.71320543468
2022-03-15,277.761486416145,403.508434879914
2022-03-16,284.764770977011,378.929377832935
2022-03-17,285.567633709818,385.449617993586
2022-03-18,290.607290141049,383.282200229839
2022-03-21,289.378813429406,395.711126991246
2022-03-22,294.118605466456,396.241739638802
2022-03-23,289.698023913533,400.432680211028
2022-03-24,294.157297646351,404.461738958575
2022-03-25,293.751029757461,407.996158797383
2022-03-28,300.541507328909,400.18985747401
2022-03-29,305.097511511462,393.147998100507
2022-03-30,303.598189540558,401.062220640332
2022-03-31,298.229649580225,396.970207849854
2022-04-01,299.303357572291,401.089200944445
2022-04-04,304.671897532624,399.317494307689
2022-04-05,300.715622138433,402.222373717193
2022-04-06,289.707696958507,408.823554790183
2022-04-07,291.516556368565,418.653378922033
2022-04-08,287.260416580193,415.064998474999
2022-04-11,275.933280916139,417.520206149286
2022-04-12,272.837906524596,420.48803960172
2022-04-13,278.216119529903,421.962962893233
2022-04-14,270.680817495489,420.586967383468
2022-04-18,271.348257598666,420.389111819972
2022-04-19,275.971973096034,413.608062052895
2022-04-20,276.997315863232,408.185020926174
2022-04-21,271.628775902899,395.297428994846
2022-04-22,265.070451410817,400.918325685062
2022-04-25,271.541718498137,398.310229620802
