Date,MSFT_price,LMT_price,MSFT_return,LMT_return,Mkt-RF,SMB,HML,RF,MSFT_excess_return,LMT_excess_return
2016-08-15,51.4972072487918,205.787499809633,0.0031066620642035137,0.00889646034450342,0.0038,0.0075,0.0039,0.0,0.0031066620642035137,0.00889646034450342
2016-08-16,51.2136713520332,198.274132555795,-0.005505849965587228,-0.03651031894934509,-0.0056999999999999,-0.0027,0.0058,0.0,-0.005505849965587228,-0.03651031894934509
2016-08-17,51.3206637016544,197.401562669173,0.0020891364902497767,-0.0044008256416225855,0.0012,-0.0055,0.0024,0.0,0.0020891364902497767,-0.0044008256416225855
2016-08-18,51.3563278181948,197.231681806291,0.0006949270326612744,-0.0008605851979333057,0.0032,0.0046,0.0034,0.0,0.0006949270326612744,-0.0008605851979333057
2016-08-19,51.374159876465,196.227840343805,0.00034722222222205446,-0.005089656252446728,-0.0011,0.001,-0.0013,0.0,0.00034722222222205446,-0.005089656252446728
2016-08-22,51.4187400221406,196.289615203034,0.0008677542519974768,0.0003148118998850258,-0.0002,0.0025,-0.004,0.0,0.0008677542519974768,0.0003148118998850258
2016-08-23,51.6148926631128,192.853388658371,0.003814808392577085,-0.017505900865457003,0.0026,0.0056999999999999,-0.0001,0.0,0.003814808392577085,-0.017505900865457003
2016-08-24,51.6683888379234,191.594725901561,0.0010364484366900406,-0.00652652652652963,-0.0055,-0.0048,0.0037,0.0,0.0010364484366900406,-0.00652652652652963
2016-08-25,51.8645414788957,191.911322055115,0.003796376186368189,0.0016524262453689875,-0.0008,0.0019,0.0048,0.0,0.003796376186368189,0.0016524262453689875
2016-08-26,51.7397170710043,188.753082376986,-0.0024067388688319147,-0.01645676578280253,-0.0015,0.0014,-0.0008,0.0,-0.0024067388688319147,-0.01645676578280253
2016-08-29,51.80212927495,188.644976373333,0.0012062726176111926,-0.0005727376861430766,0.0053,-0.0008,0.0034,0.0,0.0012062726176111926,-0.0005727376861430766
2016-08-30,51.6148926631128,186.173982004137,-0.003614457831325857,-0.013098649201799262,-0.0014,0.0012,0.0028,0.0,-0.003614457831325857,-0.013098649201799262
2016-08-31,51.2315034103034,188.910805627668,-0.007427880462946179,0.014700354980161423,-0.0024,-0.0039,0.0015,0.0,-0.007427880462946179,0.014700354980161423
